Policy ID,Policy Type,Scope,Target Type,Target Value,Category Name,Node Type,Status,Projects,Created By,Created At
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.travisCi,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.travisCiTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.trello,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.trelloTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.trelloTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.twake,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.twakeTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.twilio,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.twilioTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.twilioTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.twist,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.twistTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.typeformTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.unleashedSoftware,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.unleashedSoftwareTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.uplead,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.upleadTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.uproc,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.uprocTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.uptimeRobot,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.uptimeRobotTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.urlScanIo,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.urlScanIoTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.venafiTlsProtectCloud,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.venafiTlsProtectCloudTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.venafiTlsProtectCloudTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.venafiTlsProtectDatacenter,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.venafiTlsProtectDatacenterTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.vero,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.veroTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.vonage,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.vonageTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.webflow,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.webflowTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.webflowTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.wekan,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.wekanTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.wise,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.wiseTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.wooCommerce,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.wooCommerceTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.wooCommerceTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.wordpress,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.wordpressTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.workableTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.wufooTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.xero,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.xeroTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.yourls,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.yourlsTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.zammad,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.zammadTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.zendesk,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.zendeskTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.zendeskTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.zohoCrm,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.zohoCrmTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.zulip,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.zulipTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
